time;ax;ay;az;wx;wy;wz;Latitude;Longitude;Speed (m/s)
3.4270;-0.0572;-4.3192;-5.5109;-0.3977;-0.3091;0.2144;55.75486891;48.73992498;2.79999995
3.4360;-0.0572;-4.3192;-5.5109;-0.3152;-0.4832;0.1057;55.75486891;48.73992498;2.79999995
3.4460;-0.0572;-4.3192;-5.5109;-0.3537;-0.5272;-0.0147;55.75486891;48.73992498;2.79999995
3.4560;-0.0572;-4.3192;-5.5109;-0.4655;-0.4117;-0.1216;55.75486891;48.73992498;2.79999995
3.4570;-0.0572;-4.3192;-5.5109;-0.4655;-0.4117;-0.1216;55.75486891;48.73992498;2.79999995
3.4570;-0.5703;-5.0891;-5.6953;-0.4655;-0.4117;-0.1216;55.75486891;48.73992498;2.79999995
3.4660;-0.5703;-5.0891;-5.6953;-0.5107;-0.1998;-0.1961;55.75486891;48.73992498;2.79999995
3.4770;-0.5703;-5.0891;-5.6953;-0.4038;-0.0238;-0.2321;55.75486891;48.73992498;2.79999995
3.4860;-0.5703;-5.0891;-5.6953;-0.1900;-0.0220;-0.2327;55.75486891;48.73992498;2.79999995
3.4870;-0.5703;-5.0891;-5.6953;-0.1900;-0.0220;-0.2327;55.75486891;48.73992498;2.79999995
3.4880;-0.5320;-5.7106;-0.9674;-0.1900;-0.0220;-0.2327;55.75486891;48.73992498;2.79999995
3.4960;-0.5320;-5.7106;-0.9674;0.1686;-0.1319;-0.2291;55.75486891;48.73992498;2.79999995
3.5070;-0.5320;-5.7106;-0.9674;0.4545;-0.2981;-0.2303;55.75486891;48.73992498;2.79999995
3.5170;-0.5320;-5.7106;-0.9674;0.4545;-0.2981;-0.2303;55.75486891;48.73992498;2.79999995
3.5180;-0.5320;-5.7106;-0.9674;0.4545;-0.2981;-0.2303;55.75486891;48.73992498;2.79999995
3.5190;-0.5320;-5.7106;-0.9674;0.6884;-0.4557;-0.1924;55.75486891;48.73992498;2.79999995
3.5190;-0.5320;-5.7106;-0.9674;0.6884;-0.4557;-0.1924;55.75486891;48.73992498;2.79999995
3.5200;0.1243;-3.3052;1.9205;0.6884;-0.4557;-0.1924;55.75486891;48.73992498;2.79999995
3.5210;0.1243;-3.3052;1.9205;0.6884;-0.4557;-0.1924;55.75486891;48.73992498;2.79999995
3.5260;0.1243;-3.3052;1.9205;0.9224;-0.5027;-0.1069;55.75486891;48.73992498;2.79999995
3.5360;0.1243;-3.3052;1.9205;1.0696;-0.5803;-0.0348;55.75486891;48.73992498;2.79999995
3.5460;0.1243;-3.3052;1.9205;0.6768;-0.9328;-0.0941;55.75486891;48.73992498;2.79999995
3.5470;0.1243;-3.3052;1.9205;0.6768;-0.9328;-0.0941;55.75486891;48.73992498;2.79999995
3.5480;2.6411;1.4680;0.4273;0.6768;-0.9328;-0.0941;55.75486891;48.73992498;2.79999995
3.5560;2.6411;1.4680;0.4273;0.1527;-1.2914;-0.2523;55.75486891;48.73992498;2.79999995
3.5660;2.6411;1.4680;0.4273;-0.2639;-1.3140;-0.4459;55.75486891;48.73992498;2.79999995
3.5760;2.6411;1.4680;0.4273;-0.5272;-0.9175;-0.5767;55.75486891;48.73992498;2.79999995
3.5770;2.6411;1.4680;0.4273;-0.5272;-0.9175;-0.5767;55.75486891;48.73992498;2.79999995
3.5780;5.6913;2.6246;11.0159;-0.5272;-0.9175;-0.5767;55.75486891;48.73992498;2.79999995
3.5860;5.6913;2.6246;11.0159;-0.5192;-0.1955;-0.5516;55.75486891;48.73992498;2.79999995
3.5960;5.6913;2.6246;11.0159;-0.3018;0.3317;-0.4343;55.75486891;48.73992498;2.79999995
3.6060;5.6913;2.6246;11.0159;-0.0385;0.1857;-0.2969;55.75486891;48.73992498;2.79999995
3.6060;5.6913;2.6246;11.0159;-0.0385;0.1857;-0.2969;55.75486891;48.73992498;2.79999995
3.6070;3.6229;3.1023;12.1271;-0.0385;0.1857;-0.2969;55.75486891;48.73992498;2.79999995
3.6160;3.6229;3.1023;12.1271;0.2230;-0.2645;-0.2010;55.75486891;48.73992498;2.79999995
3.6250;3.6229;3.1023;12.1271;0.4472;-0.7947;-0.2083;55.75486891;48.73992498;2.79999995
3.6370;3.6229;3.1023;12.1271;0.5822;-1.2541;-0.2950;55.75486891;48.73992498;2.79999995
3.6370;3.6229;3.1023;12.1271;0.5822;-1.2541;-0.2950;55.75486891;48.73992498;2.79999995
3.6380;4.7921;5.2975;4.3144;0.5822;-1.2541;-0.2950;55.75486891;48.73992498;2.79999995
3.6460;4.7921;5.2975;4.3144;0.5980;-1.3689;-0.3470;55.75486891;48.73992498;2.79999995
3.6560;4.7921;5.2975;4.3144;0.5516;-1.3121;-0.3684;55.75486891;48.73992498;2.79999995
3.6670;4.7921;5.2975;4.3144;0.3787;-1.1729;-0.4081;55.75486891;48.73992498;2.79999995
3.6680;4.7921;5.2975;4.3144;0.3787;-1.1729;-0.4081;55.75486891;48.73992498;2.79999995
3.6680;1.1005;6.0102;-2.5808;0.3787;-1.1729;-0.4081;55.75486891;48.73992498;2.79999995
3.6780;1.1005;6.0102;-2.5808;0.3787;-1.1729;-0.4081;55.75486891;48.73992498;2.79999995
3.6790;1.1005;6.0102;-2.5808;0.1197;-0.9536;-0.4679;55.75486891;48.73992498;2.79999995
3.6790;1.1005;6.0102;-2.5808;0.1197;-0.9536;-0.4679;55.75486891;48.73992498;2.79999995
3.6790;1.1005;6.0102;-2.5808;0.1197;-0.9536;-0.4679;55.75486891;48.73992498;2.79999995
3.6870;1.1005;6.0102;-2.5808;-0.1271;-0.7483;-0.5021;55.75486891;48.73992498;2.79999995
3.6970;1.1005;6.0102;-2.5808;-0.4343;-0.5559;-0.5082;55.75486891;48.73992498;2.79999995
3.6980;1.1005;6.0102;-2.5808;-0.4343;-0.5559;-0.5082;55.75486891;48.73992498;2.79999995
3.6980;-2.3654;4.4316;-6.0059;-0.4343;-0.5559;-0.5082;55.75486891;48.73992498;2.79999995
3.7070;-2.3654;4.4316;-6.0059;-0.6536;-0.3879;-0.4887;55.75486891;48.73992498;2.79999995
3.7170;-2.3654;4.4316;-6.0059;-0.7288;-0.2608;-0.4777;55.75486891;48.73992498;2.79999995
3.7270;-2.3654;4.4316;-6.0059;-0.6829;-0.2046;-0.4789;55.75486891;48.73992498;2.79999995
3.7270;-2.3654;4.4316;-6.0059;-0.6829;-0.2046;-0.4789;55.75486891;48.73992498;2.79999995
3.7280;-5.3761;1.6907;-3.4291;-0.6829;-0.2046;-0.4789;55.75486891;48.73992498;2.79999995
3.7380;-5.3761;1.6907;-3.4291;-0.4704;-0.1649;-0.4527;55.75486891;48.73992498;2.79999995
3.7490;-5.3761;1.6907;-3.4291;-0.1075;-0.1081;-0.3787;55.75486891;48.73992498;2.79999995
3.7590;-5.3761;1.6907;-3.4291;0.3329;-0.0739;-0.2755;55.75486891;48.73992498;2.79999995
3.7600;-5.3761;1.6907;-3.4291;0.3329;-0.0739;-0.2755;55.75486891;48.73992498;2.79999995
3.7600;-8.0941;-0.3782;-0.8865;0.3329;-0.0739;-0.2755;55.75486891;48.73992498;2.79999995
3.7690;-8.0941;-0.3782;-0.8865;0.7972;-0.1222;-0.1772;55.75486891;48.73992498;2.79999995
3.7800;-8.0941;-0.3782;-0.8865;1.3146;-0.1313;-0.0678;55.75486891;48.73992498;2.79999995
3.7910;-8.0941;-0.3782;-0.8865;1.7324;-0.0666;0.0208;55.75486891;48.73992498;2.79999995
3.7920;-8.0941;-0.3782;-0.8865;1.7324;-0.0666;0.0208;55.75486891;48.73992498;2.79999995
3.7920;-8.2114;-1.8594;-2.8586;1.7324;-0.0666;0.0208;55.75486891;48.73992498;2.79999995
3.8010;-8.2114;-1.8594;-2.8586;1.9603;0.1625;0.0495;55.75486891;48.73992498;2.79999995
3.8110;-8.2114;-1.8594;-2.8586;1.9529;0.4435;0.0238;55.75486891;48.73992498;2.79999995
3.8220;-8.2114;-1.8594;-2.8586;1.7153;0.7080;0.0269;55.75486891;48.73992498;2.79999995
3.8230;-8.2114;-1.8594;-2.8586;1.7153;0.7080;0.0269;55.75486891;48.73992498;2.79999995
3.8230;-6.7514;-3.3684;-7.4574;1.7153;0.7080;0.0269;55.75486891;48.73992498;2.79999995
3.8330;-6.7514;-3.3684;-7.4574;1.3604;0.8723;0.0819;55.75486891;48.73992498;2.79999995
3.8450;-6.7514;-3.3684;-7.4574;1.3604;0.8723;0.0819;55.75486891;48.73992498;2.79999995
3.8450;-6.7514;-3.3684;-7.4574;0.9511;0.9383;0.1442;55.75486891;48.73992498;2.79999995
3.8460;-6.7514;-3.3684;-7.4574;0.9511;0.9383;0.1442;55.75486891;48.73992498;2.79999995
3.8460;-6.7514;-3.3684;-7.4574;0.9511;0.9383;0.1442;55.75486891;48.73992498;2.79999995
3.8530;-6.7514;-3.3684;-7.4574;0.9218;0.9658;0.2065;55.75486891;48.73992498;2.79999995
3.8540;-6.7514;-3.3684;-7.4574;0.9218;0.9658;0.2065;55.75486891;48.73992498;2.79999995
3.8540;-4.8513;-3.7447;-0.3872;0.9218;0.9658;0.2065;55.75486891;48.73992498;2.79999995
3.8630;-4.8513;-3.7447;-0.3872;1.1594;1.1405;0.3512;55.75486891;48.73992498;2.79999995
3.8730;-4.8513;-3.7447;-0.3872;1.6609;1.2834;0.5418;55.75486891;48.73992498;2.79999995
3.8830;-4.8513;-3.7447;-0.3872;2.2639;1.3573;0.6939;55.75486891;48.73992498;2.79999995
3.8830;-4.8513;-3.7447;-0.3872;2.2639;1.3573;0.6939;55.75486891;48.73992498;2.79999995
3.8840;-2.2490;-1.8637;9.7028;2.2639;1.3573;0.6939;55.75486891;48.73992498;2.79999995
3.8930;-2.2490;-1.8637;9.7028;2.8741;1.3262;0.8564;55.75486891;48.73992498;2.79999995
3.9030;-2.2490;-1.8637;9.7028;3.1826;1.1264;0.9688;55.75486891;48.73992498;2.79999995
3.9130;-2.2490;-1.8637;9.7028;3.0354;0.5932;0.9523;55.75486891;48.73992498;2.79999995
3.9140;-2.2490;-1.8637;9.7028;3.0354;0.5932;0.9523;55.75486891;48.73992498;2.79999995
3.9140;1.6897;1.8923;1.0276;3.0354;0.5932;0.9523;55.75486891;48.73992498;2.79999995
3.9230;1.6897;1.8923;1.0276;2.3793;-0.0134;0.8112;55.75486891;48.73992498;2.79999995
3.9330;1.6897;1.8923;1.0276;1.5198;-0.0806;0.6267;55.75486891;48.73992498;2.79999995
3.9430;1.6897;1.8923;1.0276;0.6567;0.3122;0.5602;55.75486891;48.73992498;2.79999995
3.9440;1.6897;1.8923;1.0276;0.6567;0.3122;0.5602;55.75486891;48.73992498;2.79999995
3.9440;4.8129;4.2548;1.4691;0.6567;0.3122;0.5602;55.75486891;48.73992498;2.79999995
3.9530;4.8129;4.2548;1.4691;-0.0849;1.0037;0.6597;55.75486891;48.73992498;2.79999995
3.9630;4.8129;4.2548;1.4691;-0.6994;1.7758;0.7740;55.75486891;48.73992498;2.79999995
3.9730;4.8129;4.2548;1.4691;-0.9817;1.9462;0.8149;55.75486891;48.73992498;2.79999995
3.9740;4.8129;4.2548;1.4691;-0.9817;1.9462;0.8149;55.75486891;48.73992498;2.79999995
3.9750;5.0298;2.6787;6.1598;-0.9817;1.9462;0.8149;55.75486891;48.73992498;2.79999995
3.9830;5.0298;2.6787;6.1598;-1.0269;1.6218;0.8253;55.75486891;48.73992498;2.79999995
3.9930;5.0298;2.6787;6.1598;-0.9279;1.1405;0.8271;55.75486891;48.73992498;2.79999995
4.0050;5.0298;2.6787;6.1598;-0.9279;1.1405;0.8271;55.75486891;48.73992498;2.79999995
4.0050;5.0298;2.6787;6.1598;-0.9279;1.1405;0.8271;55.75486891;48.73992498;2.79999995
4.0060;5.0298;2.6787;6.1598;-0.7489;0.7501;0.8008;55.75486891;48.73992498;2.79999995
4.0060;5.0298;2.6787;6.1598;-0.7489;0.7501;0.8008;55.75486891;48.73992498;2.79999995
4.0070;5.4643;1.5388;6.0687;-0.7489;0.7501;0.8008;55.75486891;48.73992498;2.79999995
4.0070;5.4643;1.5388;6.0687;-0.7489;0.7501;0.8008;55.75486891;48.73992498;2.79999995
4.0130;5.4643;1.5388;6.0687;-0.6139;0.7239;0.7746;55.75486891;48.73992498;2.79999995
4.0230;5.4643;1.5388;6.0687;-0.5638;0.7630;0.7514;55.75486891;48.73992498;2.79999995
4.0330;5.4643;1.5388;6.0687;-0.5522;0.7611;0.7465;55.75486891;48.73992498;2.79999995
4.0340;5.4643;1.5388;6.0687;-0.5522;0.7611;0.7465;55.75486891;48.73992498;2.79999995
4.0350;4.4839;-0.5534;0.9433;-0.5522;0.7611;0.7465;55.75486891;48.73992498;2.79999995
4.0430;4.4839;-0.5534;0.9433;-0.5174;0.7043;0.7544;55.75486891;48.73992498;2.79999995
4.0530;4.4839;-0.5534;0.9433;-0.4478;0.5644;0.7434;55.75486891;48.73992498;2.79999995
4.0630;4.4839;-0.5534;0.9433;-0.3115;0.3659;0.7117;55.75486891;48.73992498;2.79999995
4.0630;4.4839;-0.5534;0.9433;-0.3115;0.3659;0.7117;55.75486891;48.73992498;2.79999995
4.0640;4.2082;-3.8378;-1.8081;-0.3115;0.3659;0.7117;55.75486891;48.73992498;2.79999995
4.0730;4.2082;-3.8378;-1.8081;-0.0880;0.1161;0.6298;55.75486891;48.73992498;2.79999995
4.0830;4.2082;-3.8378;-1.8081;0.1283;-0.1155;0.5235;55.75486891;48.73992498;2.79999995
4.0930;4.2082;-3.8378;-1.8081;0.2963;-0.2859;0.3842;55.75486891;48.73992498;2.79999995
4.0940;4.2082;-3.8378;-1.8081;0.2963;-0.2859;0.3842;55.75486891;48.73992498;2.79999995
4.0940;3.8232;-6.1447;-4.8141;0.2963;-0.2859;0.3842;55.75486891;48.73992498;2.79999995
4.1030;3.8232;-6.1447;-4.8141;0.3983;-0.3091;0.2315;55.75486891;48.73992498;2.79999995
4.1130;3.8232;-6.1447;-4.8141;0.3610;-0.2053;0.0996;55.75486891;48.73992498;2.79999995
4.1240;3.8232;-6.1447;-4.8141;0.1949;-0.0324;-0.0599;55.75486891;48.73992498;2.79999995
4.1250;3.8232;-6.1447;-4.8141;0.1949;-0.0324;-0.0599;55.75486891;48.73992498;2.79999995
4.1250;1.5505;-7.6322;-8.4235;0.1949;-0.0324;-0.0599;55.75486891;48.73992498;2.79999995
4.1340;1.5505;-7.6322;-8.4235;0.0293;0.1582;-0.2217;55.75486891;48.73992498;2.79999995
4.1440;1.5505;-7.6322;-8.4235;-0.0874;0.2144;-0.3555;55.75486891;48.73992498;2.79999995
4.1540;1.5505;-7.6322;-8.4235;-0.1784;0.0696;-0.4905;55.75486891;48.73992498;2.79999995
4.1550;1.5505;-7.6322;-8.4235;-0.1784;0.0696;-0.4905;55.75486891;48.73992498;2.79999995
4.1550;0.3285;-8.3351;-8.4804;-0.1784;0.0696;-0.4905;55.75486891;48.73992498;2.79999995
4.1650;0.3285;-8.3351;-8.4804;-0.1784;0.0696;-0.4905;55.75486891;48.73992498;2.79999995
4.1660;0.3285;-8.3351;-8.4804;-0.2327;-0.3091;-0.6121;55.75486891;48.73992498;2.79999995
4.1660;0.3285;-8.3351;-8.4804;-0.2327;-0.3091;-0.6121;55.75486891;48.73992498;2.79999995
4.1670;0.3285;-8.3351;-8.4804;-0.2327;-0.3091;-0.6121;55.75486891;48.73992498;2.79999995
4.1740;0.3285;-8.3351;-8.4804;-0.3360;-0.7196;-0.7013;55.75486891;48.73992498;2.79999995
4.1840;0.3285;-8.3351;-8.4804;-0.4814;-1.1063;-0.7947;55.75486891;48.73992498;2.79999995
4.1850;0.3285;-8.3351;-8.4804;-0.4814;-1.1063;-0.7947;55.75486891;48.73992498;2.79999995
4.1850;1.7151;-8.5371;-6.4998;-0.4814;-1.1063;-0.7947;55.75486891;48.73992498;2.79999995
4.1940;1.7151;-8.5371;-6.4998;-0.6103;-1.3879;-0.8888;55.75486891;48.73992498;2.79999995
4.2040;1.7151;-8.5371;-6.4998;-0.6915;-1.3879;-0.9554;55.75486891;48.73992498;2.79999995
4.2150;1.7151;-8.5371;-6.4998;-0.7275;-1.3909;-1.0464;55.75486891;48.73992498;2.79999995
4.2160;1.7151;-8.5371;-6.4998;-0.7275;-1.3909;-1.0464;55.75486891;48.73992498;2.79999995
4.2170;4.8433;-5.3419;1.2723;-0.7275;-1.3909;-1.0464;55.75486891;48.73992498;2.79999995
4.2250;4.8433;-5.3419;1.2723;-0.6329;-1.4245;-1.2113;55.75486891;48.73992498;2.79999995
4.2350;4.8433;-5.3419;1.2723;-0.1649;-1.2816;-1.4062;55.75486891;48.73992498;2.79999995
4.2460;4.8433;-5.3419;1.2723;0.4649;-1.3463;-1.5681;55.75486891;48.73992498;2.79999995
4.2460;4.8433;-5.3419;1.2723;0.4649;-1.3463;-1.5681;55.75486891;48.73992498;2.79999995
4.2470;4.2444;4.0406;5.6312;0.4649;-1.3463;-1.5681;55.75486891;48.73992498;2.79999995
4.2550;4.2444;4.0406;5.6312;0.2731;-1.9859;-1.6536;55.75486891;48.73992498;2.79999995
4.2660;4.2444;4.0406;5.6312;-0.4753;-2.4477;-1.7556;55.75486891;48.73992498;2.79999995
4.2770;4.2444;4.0406;5.6312;-1.4453;-2.1502;-1.7788;55.75486891;48.73992498;2.79999995
4.2780;4.2444;4.0406;5.6312;-1.4453;-2.1502;-1.7788;55.75486891;48.73992498;2.79999995
4.2780;3.4298;8.6969;2.9588;-1.4453;-2.1502;-1.7788;55.75486891;48.73992498;2.79999995
4.2870;3.4298;8.6969;2.9588;-2.2529;-1.3769;-1.7715;55.75485114;48.74002766;2.96000004
4.2970;3.4298;8.6969;2.9588;-2.7116;-0.5534;-1.7923;55.75485114;48.74002766;2.96000004
4.3080;3.4298;8.6969;2.9588;-2.6683;-0.0525;-1.7019;55.75485114;48.74002766;2.96000004
4.3080;3.4298;8.6969;2.9588;-2.6683;-0.0525;-1.7019;55.75485114;48.74002766;2.96000004
4.3080;0.6471;6.5194;13.4953;-2.6683;-0.0525;-1.7019;55.75485114;48.74002766;2.96000004
4.3170;0.6471;6.5194;13.4953;-2.2345;-0.0257;-1.4154;55.75485114;48.74002766;2.96000004
4.3280;0.6471;6.5194;13.4953;-2.2345;-0.0257;-1.4154;55.75485114;48.74002766;2.96000004
4.3280;0.6471;6.5194;13.4953;-1.5528;-0.5687;-0.9902;55.75485114;48.74002766;2.96000004
4.3280;0.6471;6.5194;13.4953;-1.5528;-0.5687;-0.9902;55.75485114;48.74002766;2.96000004
4.3290;0.6471;6.5194;13.4953;-1.5528;-0.5687;-0.9902;55.75485114;48.74002766;2.96000004
4.3380;0.6471;6.5194;13.4953;-0.8008;-1.2285;-0.6683;55.75485114;48.74002766;2.96000004
4.3380;0.6471;6.5194;13.4953;-0.8008;-1.2285;-0.6683;55.75485114;48.74002766;2.96000004
4.3390;-1.4333;3.9375;10.8479;-0.8008;-1.2285;-0.6683;55.75485114;48.74002766;2.96000004
4.3480;-1.4333;3.9375;10.8479;-0.2663;-1.7434;-0.5614;55.75485114;48.74002766;2.96000004
4.3580;-1.4333;3.9375;10.8479;0.0281;-1.8387;-0.6096;55.75485114;48.74002766;2.96000004
4.3680;-1.4333;3.9375;10.8479;0.0440;-1.6732;-0.7410;55.75485114;48.74002766;2.96000004
4.3690;-1.4333;3.9375;10.8479;0.0440;-1.6732;-0.7410;55.75485114;48.74002766;2.96000004
4.3690;-1.0263;4.5037;0.3078;0.0440;-1.6732;-0.7410;55.75485114;48.74002766;2.96000004
4.3780;-1.0263;4.5037;0.3078;-0.1747;-1.4038;-0.8821;55.75485114;48.74002766;2.96000004
4.3880;-1.0263;4.5037;0.3078;-0.6164;-1.0653;-1.0134;55.75485114;48.74002766;2.96000004
4.3980;-1.0263;4.5037;0.3078;-1.0556;-0.6720;-1.0825;55.75485114;48.74002766;2.96000004
4.3980;-1.0263;4.5037;0.3078;-1.0556;-0.6720;-1.0825;55.75485114;48.74002766;2.96000004
4.3990;-5.4312;0.9544;-5.4515;-1.0556;-0.6720;-1.0825;55.75485114;48.74002766;2.96000004
4.4080;-5.4312;0.9544;-5.4515;-1.4172;-0.1930;-1.0928;55.75485114;48.74002766;2.96000004
4.4180;-5.4312;0.9544;-5.4515;-1.6341;0.2731;-1.0366;55.75485114;48.74002766;2.96000004
4.4280;-5.4312;0.9544;-5.4515;-1.6463;0.6274;-0.9132;55.75485114;48.74002766;2.96000004
4.4280;-5.4312;0.9544;-5.4515;-1.6463;0.6274;-0.9132;55.75485114;48.74002766;2.96000004
4.4290;-9.2595;-3.2497;-1.8138;-1.6463;0.6274;-0.9132;55.75485114;48.74002766;2.96000004
4.4380;-9.2595;-3.2497;-1.8138;-1.3708;0.7361;-0.7269;55.75485114;48.74002766;2.96000004
4.4480;-9.2595;-3.2497;-1.8138;-0.8894;0.5828;-0.5473;55.75485114;48.74002766;2.96000004
4.4590;-9.2595;-3.2497;-1.8138;-0.3067;0.3464;-0.3732;55.75485114;48.74002766;2.96000004
4.4600;-9.2595;-3.2497;-1.8138;-0.3067;0.3464;-0.3732;55.75485114;48.74002766;2.96000004
4.4600;-9.8128;-4.2447;0.3702;-0.3067;0.3464;-0.3732;55.75485114;48.74002766;2.96000004
4.4690;-9.8128;-4.2447;0.3702;0.2712;0.1368;-0.2297;55.75485114;48.74002766;2.96000004
4.4790;-9.8128;-4.2447;0.3702;0.7446;-0.0929;-0.1234;55.75485114;48.74002766;2.96000004
4.4910;-9.8128;-4.2447;0.3702;0.7446;-0.0929;-0.1234;55.75485114;48.74002766;2.96000004
4.4920;-9.8128;-4.2447;0.3702;0.7446;-0.0929;-0.1234;55.75485114;48.74002766;2.96000004
4.4920;-9.8128;-4.2447;0.3702;0.9334;-0.2456;-0.0684;55.75485114;48.74002766;2.96000004
4.4920;-9.8128;-4.2447;0.3702;0.9334;-0.2456;-0.0684;55.75485114;48.74002766;2.96000004
4.4930;-7.9727;-3.4510;-6.0077;0.9334;-0.2456;-0.0684;55.75485114;48.74002766;2.96000004
4.4930;-7.9727;-3.4510;-6.0077;0.9334;-0.2456;-0.0684;55.75485114;48.74002766;2.96000004
4.4990;-7.9727;-3.4510;-6.0077;0.8522;-0.2059;-0.0421;55.75485114;48.74002766;2.96000004
4.5100;-7.9727;-3.4510;-6.0077;0.6017;-0.0440;-0.0244;55.75485114;48.74002766;2.96000004
4.5200;-7.9727;-3.4510;-6.0077;0.1924;0.1924;-0.0195;55.75485114;48.74002766;2.96000004
4.5210;-7.9727;-3.4510;-6.0077;0.1924;0.1924;-0.0195;55.75485114;48.74002766;2.96000004
4.5210;-5.9836;-3.7282;-8.5663;0.1924;0.1924;-0.0195;55.75485114;48.74002766;2.96000004
4.5300;-5.9836;-3.7282;-8.5663;-0.1210;0.5602;0.0330;55.75485114;48.74002766;2.96000004
4.5400;-5.9836;-3.7282;-8.5663;-0.2773;0.9426;0.1735;55.75485114;48.74002766;2.96000004
4.5500;-5.9836;-3.7282;-8.5663;-0.2382;1.2419;0.3885;55.75485114;48.74002766;2.96000004
4.5510;-5.9836;-3.7282;-8.5663;-0.2382;1.2419;0.3885;55.75485114;48.74002766;2.96000004
4.5510;-5.5457;-4.2278;-1.4811;-0.2382;1.2419;0.3885;55.75485114;48.74002766;2.96000004
4.5600;-5.5457;-4.2278;-1.4811;-0.0049;1.3360;0.5968;55.75485114;48.74002766;2.96000004
4.5700;-5.5457;-4.2278;-1.4811;0.3354;1.1771;0.6610;55.75485114;48.74002766;2.96000004
4.5810;-5.5457;-4.2278;-1.4811;0.7049;0.9383;0.6255;55.75485114;48.74002766;2.96000004
4.5820;-5.5457;-4.2278;-1.4811;0.7049;0.9383;0.6255;55.75485114;48.74002766;2.96000004
4.5820;0.3449;-0.9668;4.1179;0.7049;0.9383;0.6255;55.75485114;48.74002766;2.96000004
4.5910;0.3449;-0.9668;4.1179;1.0018;0.8632;0.6005;55.75485114;48.74002766;2.96000004
4.6020;0.3449;-0.9668;4.1179;1.3708;0.9609;0.6414;55.75485114;48.74002766;2.96000004
4.6140;0.3449;-0.9668;4.1179;1.4300;0.9859;0.7563;55.75485114;48.74002766;2.96000004
4.6140;0.3449;-0.9668;4.1179;1.4300;0.9859;0.7563;55.75485114;48.74002766;2.96000004
4.6150;-0.0426;3.1156;4.6242;1.4300;0.9859;0.7563;55.75485114;48.74002766;2.96000004
4.6240;-0.0426;3.1156;4.6242;1.0989;0.7563;0.8503;55.75485114;48.74002766;2.96000004
4.6350;-0.0426;3.1156;4.6242;0.4765;0.5162;0.8570;55.75485114;48.74002766;2.96000004
4.6450;-0.0426;3.1156;4.6242;-0.0397;0.5162;0.8418;55.75485114;48.74002766;2.96000004
4.6460;-0.0426;3.1156;4.6242;-0.0397;0.5162;0.8418;55.75485114;48.74002766;2.96000004
4.6470;2.4880;4.2631;5.4708;-0.0397;0.5162;0.8418;55.75485114;48.74002766;2.96000004
4.6560;2.4880;4.2631;5.4708;-0.0397;0.5162;0.8418;55.75485114;48.74002766;2.96000004
4.6570;2.4880;4.2631;5.4708;-0.3861;0.6524;0.8717;55.75485114;48.74002766;2.96000004
4.6570;2.4880;4.2631;5.4708;-0.3861;0.6524;0.8717;55.75485114;48.74002766;2.96000004
4.6580;2.4880;4.2631;5.4708;-0.3861;0.6524;0.8717;55.75485114;48.74002766;2.96000004
4.6650;2.4880;4.2631;5.4708;-0.4142;0.9090;0.9639;55.75485114;48.74002766;2.96000004
4.6750;2.4880;4.2631;5.4708;-0.2492;1.0745;1.1112;55.75485114;48.74002766;2.96000004
4.6760;2.4880;4.2631;5.4708;-0.2492;1.0745;1.1112;55.75485114;48.74002766;2.96000004
4.6760;1.6957;2.4632;11.5625;-0.2492;1.0745;1.1112;55.75485114;48.74002766;2.96000004
4.6850;1.6957;2.4632;11.5625;-0.0391;0.9646;1.2376;55.75485114;48.74002766;2.96000004
4.6950;1.6957;2.4632;11.5625;0.0660;0.5492;1.2932;55.75485114;48.74002766;2.96000004
4.7060;1.6957;2.4632;11.5625;0.0910;0.0825;1.2688;55.75485114;48.74002766;2.96000004
4.7070;1.6957;2.4632;11.5625;0.0910;0.0825;1.2688;55.75485114;48.74002766;2.96000004
4.7070;2.6375;1.8034;5.6290;0.0910;0.0825;1.2688;55.75485114;48.74002766;2.96000004
4.7160;2.6375;1.8034;5.6290;0.1014;-0.1148;1.2669;55.75485114;48.74002766;2.96000004
4.7260;2.6375;1.8034;5.6290;0.1087;-0.0012;1.2889;55.75485114;48.74002766;2.96000004
4.7360;2.6375;1.8034;5.6290;0.1161;0.1240;1.3030;55.75485114;48.74002766;2.96000004
4.7370;2.6375;1.8034;5.6290;0.1161;0.1240;1.3030;55.75485114;48.74002766;2.96000004
4.7380;3.8572;0.2340;2.2518;0.1161;0.1240;1.3030;55.75485114;48.74002766;2.96000004
4.7460;3.8572;0.2340;2.2518;0.1564;0.1851;1.2272;55.75485114;48.74002766;2.96000004
4.7560;3.8572;0.2340;2.2518;0.1264;0.1698;1.0910;55.75485114;48.74002766;2.96000004
4.7660;3.8572;0.2340;2.2518;0.0324;0.1356;0.9487;55.75485114;48.74002766;2.96000004
4.7670;3.8572;0.2340;2.2518;0.0324;0.1356;0.9487;55.75485114;48.74002766;2.96000004
4.7680;3.9056;-1.6745;-3.7668;0.0324;0.1356;0.9487;55.75485114;48.74002766;2.96000004
4.7760;3.9056;-1.6745;-3.7668;-0.0800;0.1148;0.8760;55.75485114;48.74002766;2.96000004
4.7860;3.9056;-1.6745;-3.7668;-0.1900;0.1301;0.8094;55.75485114;48.74002766;2.96000004
4.7960;3.9056;-1.6745;-3.7668;-0.2309;0.1558;0.7123;55.75485114;48.74002766;2.96000004
4.7970;3.9056;-1.6745;-3.7668;-0.2309;0.1558;0.7123;55.75485114;48.74002766;2.96000004
